Time,P(ex),S,SB
381901,3.83441e-041,0.125233,0.250853
382006,4.0101e-041,0.844713,0.250853
382111,4.19383e-041,0.391007,0.250853
382212,4.40474e-041,0.0380916,0.250853
382318,4.58108e-041,0.922624,0.250853
382423,4.79098e-041,0.0894334,0.250853
382528,5.0105e-041,0.794574,0.250853
382633,5.24007e-041,0.305004,0.250853
382738,5.48017e-041,0.30995,0.250853
382843,5.73126e-041,0.846834,0.250853
382948,5.99386e-041,0.583344,0.250853
383053,6.26849e-041,0.546038,0.250853
383158,6.5557e-041,0.400635,0.250853
383263,6.85608e-041,0.750992,0.250853
383373,7.18553e-041,0.043792,0.250853
383478,7.51476e-041,0.281629,0.250853
383583,7.85907e-041,0.918203,0.250853
383688,8.21917e-041,0.783244,0.250853
383793,8.59576e-041,0.562887,0.250853
383898,8.9896e-041,0.17192,0.250853
384003,9.4015e-041,0.499114,0.250853
384108,9.83226e-041,0.746745,0.250853
384215,1.02915e-040,0.967271,0.250853
384320,1.07631e-040,0.488538,0.250853
384425,1.12562e-040,0.919483,0.250853
384530,1.1772e-040,0.334763,0.250853
384635,1.23114e-040,0.7624,0.250853
384740,1.28754e-040,0.875026,0.250853
384845,1.34654e-040,0.31276,0.250853
384950,1.40823e-040,0.831982,0.250853
385059,1.47527e-040,0.42063,0.250853
385168,1.5455e-040,0.61821,0.250853
385273,1.61632e-040,0.667546,0.250853
385378,1.69037e-040,0.218143,0.250853
385483,1.76783e-040,0.379574,0.250853
385590,1.8504e-040,0.750941,0.250853
385695,1.93519e-040,0.0844868,0.250853
385801,2.02472e-040,0.557783,0.250853
385906,2.11749e-040,0.504484,0.250853
386011,2.21451e-040,0.166358,0.250853
386120,2.31993e-040,0.813707,0.250853
386225,2.42623e-040,0.38168,0.250853
386330,2.53739e-040,0.731413,0.250853
386445,2.665e-040,0.405719,0.250853
386550,2.78711e-040,0.520338,0.250853
386660,2.92103e-040,0.987761,0.250853
386765,3.05487e-040,0.347851,0.250853
386870,3.19484e-040,0.388537,0.250853
386975,3.34122e-040,0.0573798,0.250853
387081,3.49581e-040,0.542419,0.250853
387182,3.67161e-040,0.0546568,0.250853
387283,3.83329e-040,0.936998,0.250853
387388,3.98505e-040,0.651649,0.250853
387493,4.16764e-040,0.141485,0.250853
387596,4.35488e-040,0.698123,0.250853
387701,4.55441e-040,0.55978,0.250853
387811,4.77326e-040,0.481589,0.250853
387916,4.99197e-040,0.561983,0.250853
388017,5.24302e-040,0.205928,0.250853
388122,5.45059e-040,0.285597,0.250853
388227,5.70033e-040,0.452807,0.250853
388332,5.96151e-040,0.501865,0.250853
388437,6.23466e-040,0.441804,0.250853
388538,6.5482e-040,0.00219605,0.250853
388643,6.80745e-040,0.87856,0.250853
388748,7.11935e-040,0.237068,0.250853
388853,7.44555e-040,0.218769,0.250853
388961,7.79667e-040,0.1348,0.250853
389067,8.15739e-040,0.0760924,0.250853
389172,8.53115e-040,0.626032,0.250853
389277,8.92203e-040,0.0344896,0.250853
389382,9.33083e-040,0.436513,0.250853
389487,9.75835e-040,0.986314,0.250853
389592,1.02055e-039,0.625121,0.250853
389697,1.06731e-039,0.773464,0.250853
389802,1.11621e-039,0.000665299,0.250853
389907,1.16735e-039,0.253631,0.250853
390012,1.22084e-039,0.786317,0.250853
390117,1.27678e-039,0.485786,0.250853
390222,1.33528e-039,0.159143,0.250853
390327,1.39646e-039,0.728005,0.250853
390433,1.46106e-039,0.628854,0.250853
390543,1.53127e-039,0.558148,0.250853
390648,1.60143e-039,0.178228,0.250853
390753,1.67481e-039,0.297715,0.250853
390858,1.75155e-039,0.615237,0.250853
390963,1.8318e-039,0.778476,0.250853
391068,1.91573e-039,0.155287,0.250853
391173,2.00351e-039,0.636856,0.250853
391278,2.0953e-039,0.474426,0.250853
391383,2.19131e-039,0.921622,0.250853
391488,2.29171e-039,0.789033,0.250853
391593,2.39671e-039,0.0146226,0.250853
391698,2.50653e-039,0.902279,0.250853
391803,2.62137e-039,0.528778,0.250853
391908,2.74148e-039,0.332009,0.250853
392013,2.86709e-039,0.175692,0.250853
392118,2.99846e-039,0.391482,0.250853
392223,3.13584e-039,0.0326114,0.250853
392329,3.28092e-039,0.347316,0.250853
392430,3.44592e-039,0.188321,0.250853
392536,3.58388e-039,0.0527009,0.250853
392641,3.74809e-039,0.30793,0.250853
392746,3.91982e-039,0.15615,0.250853
392851,4.09942e-039,0.0937357,0.250853
392956,4.28725e-039,0.174397,0.250853
393061,4.48369e-039,0.607133,0.250853
393166,4.68912e-039,0.589869,0.250853
393271,4.90397e-039,0.438587,0.250853
393376,5.12866e-039,0.6789,0.250853
393481,5.36365e-039,0.272577,0.250853
393586,5.60941e-039,0.689279,0.250853
393691,5.86642e-039,0.202601,0.250853
393796,6.13522e-039,0.410629,0.250853
393901,6.41632e-039,0.374355,0.250853
394006,6.71031e-039,0.188118,0.250853
394111,7.01777e-039,0.967772,0.250853
394216,7.33931e-039,0.313623,0.250853
394321,7.67559e-039,0.565403,0.250853
394430,8.04099e-039,0.849084,0.250853
394535,8.40942e-039,0.953762,0.250853
394640,8.79472e-039,0.0974488,0.250853
394741,9.182e-039,0.33475,0.250853
394846,9.60271e-039,0.296296,0.250853
394951,1.00427e-038,0.500356,0.250853
395057,1.05073e-038,0.00202658,0.250853
395162,1.09887e-038,0.195406,0.250853
395267,1.14922e-038,0.368139,0.250853
395372,1.20188e-038,0.0324897,0.250853
395477,1.25695e-038,0.0578779,0.250853
395582,1.31454e-038,0.626773,0.250853
395687,1.37477e-038,0.939784,0.250853
395792,1.43776e-038,0.127404,0.250853
395900,1.50556e-038,0.112916,0.250853
396005,1.57455e-038,0.207744,0.250853
396110,1.64669e-038,0.360073,0.250853
396215,1.72214e-038,0.210606,0.250853
396320,1.80104e-038,0.282748,0.250853
396422,1.88116e-038,0.409379,0.250853
396527,1.96735e-038,0.128081,0.250853
396630,2.05574e-038,0.120083,0.250853
396735,2.14993e-038,0.909212,0.250853
396842,2.25035e-038,0.847206,0.250853
396949,2.35547e-038,0.56531,0.250853
397054,2.46339e-038,0.12386,0.250853
397156,2.57297e-038,0.474582,0.250853
397261,2.69086e-038,0.816008,0.250853
397367,2.81535e-038,0.117986,0.250853
397472,2.94435e-038,0.218724,0.250853
397577,3.07925e-038,0.489049,0.250853
397683,3.22171e-038,0.174823,0.250853
397788,3.36933e-038,0.742911,0.250853
397893,3.52371e-038,0.626755,0.250853
398000,3.6883e-038,0.73292,0.250853
398105,3.8573e-038,0.139296,0.250853
398206,4.02716e-038,0.688097,0.250853
398311,4.21167e-038,0.249528,0.250853
398417,4.40653e-038,0.630695,0.250853
398522,4.60843e-038,0.146494,0.250853
398628,4.82164e-038,0.785273,0.250853
398733,5.04256e-038,0.347473,0.250853
398838,5.2736e-038,0.854755,0.250853
398943,5.51523e-038,0.575446,0.250853
399048,5.76793e-038,0.187431,0.250853
399153,6.03221e-038,0.0604596,0.250853
399258,6.3086e-038,0.405284,0.250853
399363,6.59765e-038,0.534146,0.250853
399464,6.92945e-038,0.251484,0.250853
399574,7.21917e-038,0.258515,0.250853
399679,7.54994e-038,0.967415,0.250853
399792,7.92287e-038,0.0144204,0.250853
399893,8.32131e-038,0.745515,0.250853
400003,8.66923e-038,0.328117,0.250853
400108,9.06644e-038,0.737782,0.250853
400213,9.48186e-038,0.730335,0.250853
400318,9.9163e-038,0.91051,0.250853
400419,1.0353e-037,0.814193,0.250853
400524,1.08273e-037,0.934871,0.250853
400629,1.13234e-037,0.13253,0.250853
400734,1.18422e-037,0.0208843,0.250853
400839,1.23848e-037,0.516868,0.250853
400945,1.29578e-037,0.576469,0.250853
401050,1.35515e-037,0.325262,0.250853
401155,1.41725e-037,0.841428,0.250853
401261,1.48281e-037,0.456193,0.250853
401366,1.55075e-037,0.810698,0.250853
401471,1.62181e-037,0.127485,0.250853
401576,1.69612e-037,0.269991,0.250853
401681,1.77383e-037,0.938273,0.250853
401786,1.85511e-037,0.407111,0.250853
401891,1.9401e-037,0.385184,0.250853
401996,2.029e-037,0.332139,0.250853
402101,2.12196e-037,0.783212,0.250853
402204,2.2173e-037,0.702675,0.250853
402309,2.31889e-037,0.266465,0.250853
402414,2.42514e-037,0.886944,0.250853
402519,2.53625e-037,0.393443,0.250853
402624,2.65246e-037,0.941522,0.250853
402729,2.77399e-037,0.79318,0.250853
402835,2.90233e-037,0.488502,0.250853
402940,3.03531e-037,0.334712,0.250853
403045,3.17439e-037,0.125809,0.250853
403146,3.33403e-037,0.145253,0.250853
403252,3.4675e-037,0.328155,0.250853
403357,3.62638e-037,0.944031,0.250853
403462,3.79254e-037,0.321859,0.250853
403567,3.96631e-037,0.753237,0.250853
403672,4.14804e-037,0.823236,0.250853
403777,4.33809e-037,0.530681,0.250853
403882,4.53686e-037,0.733531,0.250853
403987,4.74473e-037,0.451795,0.250853
404092,4.96213e-037,0.275807,0.250853
404198,5.1917e-037,0.217726,0.250853
404303,5.42958e-037,0.999966,0.250853
404408,5.67836e-037,0.0439214,0.250853
404513,5.93853e-037,0.125164,0.250853
404618,6.21063e-037,0.0647443,0.250853
404726,6.50351e-037,0.128053,0.250853
404831,6.80149e-037,0.24204,0.250853
404936,7.11313e-037,0.466877,0.250853
405042,7.44221e-037,0.51806,0.250853
405147,7.78321e-037,0.442132,0.250853
405252,8.13982e-037,0.312398,0.250853
405357,8.51278e-037,0.132646,0.250853
405462,8.90282e-037,0.482763,0.250853
405567,9.31074e-037,0.853484,0.250853
405669,9.72489e-037,0.221234,0.250853
405774,1.01705e-036,0.737032,0.250853
405879,1.06365e-036,0.459428,0.250853
405984,1.11238e-036,0.538538,0.250853
406089,1.16335e-036,0.880656,0.250853
406194,1.21665e-036,0.298615,0.250853
406306,1.2762e-036,0.418733,0.250853
406411,1.33468e-036,0.159536,0.250853
406516,1.39583e-036,0.111652,0.250853
406622,1.46041e-036,0.278361,0.250853
406727,1.52732e-036,0.249666,0.250853
406832,1.5973e-036,0.183772,0.250853
406937,1.67049e-036,0.767145,0.250853
407042,1.74703e-036,0.43984,0.250853
407147,1.82708e-036,0.238358,0.250853
407252,1.91079e-036,0.693587,0.250853
407357,1.99834e-036,0.305816,0.250853
407462,2.0899e-036,0.498038,0.250853
407567,2.18566e-036,0.470187,0.250853
407672,2.2858e-036,0.0852919,0.250853
407777,2.39053e-036,0.45655,0.250853
407883,2.50113e-036,0.443491,0.250853
407988,2.61573e-036,0.937548,0.250853
408094,2.73675e-036,0.690337,0.250853
408199,2.86214e-036,0.102106,0.250853
408300,3.00608e-036,0.675948,0.250853
408407,3.12776e-036,0.0630263,0.250853
408512,3.27107e-036,0.370821,0.250853
408617,3.42094e-036,0.952102,0.250853
408722,3.57769e-036,0.826512,0.250853
408827,3.74161e-036,0.753407,0.250853
408932,3.91305e-036,0.940965,0.250853
409040,4.09758e-036,0.152261,0.250853
409145,4.28533e-036,0.0635111,0.250853
409250,4.48167e-036,0.158961,0.250853
409359,4.69502e-036,0.816033,0.250853
409464,4.91014e-036,0.854994,0.250853
409569,5.13512e-036,0.956017,0.250853
409675,5.3727e-036,0.623919,0.250853
409780,5.61887e-036,0.282891,0.250853
409885,5.87632e-036,0.396107,0.250853
409990,6.14556e-036,0.0820502,0.250853
410095,6.42714e-036,0.955632,0.250853
410200,6.72163e-036,0.798015,0.250853
410306,7.0326e-036,0.176473,0.250853
410411,7.35483e-036,0.516938,0.250853
410516,7.69181e-036,0.592001,0.250853
410621,8.04424e-036,0.907491,0.250853
410726,8.41282e-036,0.0167214,0.250853
410831,8.79828e-036,0.0354992,0.250853
410932,9.18572e-036,0.845031,0.250853
411039,9.6148e-036,0.541393,0.250853
411146,1.00639e-035,0.811576,0.250853
411251,1.0525e-035,0.361015,0.250853
411356,1.10073e-035,0.357327,0.250853
411461,1.15116e-035,0.0022325,0.250853
411567,1.20442e-035,0.828523,0.250853
411681,1.26445e-035,0.585286,0.250853
411786,1.32239e-035,0.207465,0.250853
411891,1.38298e-035,0.328127,0.250853
411996,1.44634e-035,0.109612,0.250853
412101,1.51261e-035,0.532217,0.250853
412206,1.58192e-035,0.331598,0.250853
412311,1.6544e-035,0.626136,0.250853
412416,1.7302e-035,0.453254,0.250853
412521,1.80948e-035,0.841772,0.250853
412626,1.89239e-035,0.250922,0.250853
412731,1.97909e-035,0.69022,0.250853
412836,2.06977e-035,0.144579,0.250853
412937,2.17386e-035,0.48034,0.250853
413042,2.25992e-035,0.875743,0.250853
413147,2.36347e-035,0.424476,0.250853
413253,2.47282e-035,0.411227,0.250853
413358,2.58612e-035,0.188142,0.250853
413468,2.71039e-035,0.902052,0.250853
413573,2.83457e-035,0.134228,0.250853
413678,2.96445e-035,0.620964,0.250853
413783,3.10028e-035,0.439664,0.250853
413888,3.24233e-035,0.97116,0.250853
413997,3.39668e-035,0.624143,0.250853
414102,3.55231e-035,0.556173,0.250853
414208,3.71666e-035,0.587275,0.250853
414313,3.88695e-035,0.753925,0.250853
414418,4.06505e-035,0.499087,0.250853
414523,4.2513e-035,0.616627,0.250853
414628,4.44609e-035,0.799012,0.250853
414733,4.6498e-035,0.968925,0.250853
414845,4.8774e-035,0.10031,0.250853
414950,5.10087e-035,0.254462,0.250853
415062,5.35054e-035,0.698595,0.250853
415168,5.59809e-035,0.312294,0.250853
415269,5.87962e-035,0.752521,0.250853
415375,6.115e-035,0.960416,0.250853
415480,6.39518e-035,0.519488,0.250853
415581,6.7168e-035,0.380424,0.250853
415682,7.01257e-035,0.81431,0.250853
415783,7.32138e-035,0.0191055,0.250853
415888,7.61123e-035,0.250649,0.250853
415993,7.95997e-035,0.140517,0.250853
416098,8.32468e-035,0.361409,0.250853
416203,8.70611e-035,0.803477,0.250853
416308,9.10501e-035,0.7313,0.250853
416409,9.56291e-035,0.179777,0.250853
416514,9.9415e-035,0.836233,0.250853
416622,1.04103e-034,0.207856,0.250853
416727,1.08873e-034,0.394459,0.250853
416833,1.1391e-034,0.881295,0.250853
416938,1.19129e-034,0.561078,0.250853
417043,1.24588e-034,0.105911,0.250853
417148,1.30296e-034,0.424729,0.250853
417253,1.36266e-034,0.458838,0.250853
417358,1.4251e-034,0.0816521,0.250853
417461,1.48912e-034,0.375717,0.250853
417566,1.55735e-034,0.816571,0.250853
417671,1.62871e-034,0.493935,0.250853
417776,1.70333e-034,0.842662,0.250853
417881,1.78138e-034,0.424412,0.250853
417988,1.86459e-034,0.0165972,0.250853
418093,1.95002e-034,0.592043,0.250853
418198,2.03937e-034,0.62598,0.250853
418303,2.13281e-034,0.0533088,0.250853
418408,2.23053e-034,0.753441,0.250853
418519,2.33871e-034,0.720312,0.250853
418625,2.44691e-034,0.233183,0.250853
418727,2.55575e-034,0.495165,0.250853
418832,2.67285e-034,0.375831,0.250853
418933,2.80727e-034,0.204707,0.250853
419038,2.91841e-034,0.865505,0.250853
419143,3.05213e-034,0.95857,0.250853
419248,3.19197e-034,0.720261,0.250853
419353,3.33823e-034,0.186974,0.250853
419458,3.49118e-034,0.313792,0.250853
419560,3.64647e-034,0.899969,0.250853
419665,3.81355e-034,0.331488,0.250853
419770,3.98828e-034,0.480699,0.250853
419871,4.18885e-034,0.533327,0.250853
419976,4.35469e-034,0.23829,0.250853
420081,4.55421e-034,0.567424,0.250853
420182,4.78325e-034,0.345327,0.250853
420287,4.97262e-034,0.304752,0.250853
420392,5.20046e-034,0.0624829,0.250853
420497,5.43873e-034,0.738752,0.250853
420603,5.69036e-034,0.31524,0.250853
420708,5.95108e-034,0.04933,0.250853
420814,6.22641e-034,0.935499,0.250853
420919,6.5117e-034,0.690043,0.250853
421024,6.81005e-034,0.980019,0.250853
421129,7.12208e-034,0.876717,0.250853
421234,7.4484e-034,0.156733,0.250853
421339,7.78968e-034,0.498053,0.250853
421444,8.14659e-034,0.875081,0.250853
421549,8.51986e-034,0.910301,0.250853
421654,8.91023e-034,0.146374,0.250853
421759,9.31848e-034,0.138781,0.250853
421860,9.78711e-034,0.452557,0.250853
421965,1.01746e-033,0.897302,0.250853
422070,1.06408e-033,0.786785,0.250853
422175,1.11283e-033,0.732388,0.250853
422283,1.16531e-033,0.0588319,0.250853
422388,1.2187e-033,0.868019,0.250853
422493,1.27454e-033,0.851517,0.250853
422598,1.33294e-033,0.896943,0.250853
422707,1.3964e-033,0.0751137,0.250853
422812,1.46038e-033,0.193035,0.250853
422917,1.52729e-033,0.771607,0.250853
423023,1.59795e-033,0.998289,0.250853
423128,1.67117e-033,0.970864,0.250853
423233,1.74774e-033,0.749814,0.250853
423337,1.82704e-033,0.0802343,0.250853
423442,1.91075e-033,0.750307,0.250853
423547,1.9983e-033,0.610868,0.250853
423653,2.09075e-033,0.255789,0.250853
423758,2.18654e-033,0.0487204,0.250853
423863,2.28673e-033,0.344896,0.250853
423968,2.3915e-033,0.89744,0.250853
424073,2.50108e-033,0.954341,0.250853
424178,2.61567e-033,0.904256,0.250853
424283,2.73552e-033,0.360144,0.250853
424388,2.86086e-033,0.664934,0.250853
424493,2.99194e-033,0.0638323,0.250853
424598,3.12902e-033,0.717669,0.250853
424703,3.27239e-033,0.509211,0.250853
424808,3.42233e-033,0.345067,0.250853
424914,3.58066e-033,0.451436,0.250853
425019,3.74472e-033,0.937556,0.250853
425124,3.9163e-033,0.4549,0.250853
425229,4.09574e-033,0.658561,0.250853
425334,4.2834e-033,0.903208,0.250853
425439,4.47966e-033,0.104482,0.250853
425544,4.68492e-033,0.799073,0.250853
425649,4.89957e-033,0.813217,0.250853
425754,5.12406e-033,0.907346,0.250853
425859,5.35884e-033,0.252622,0.250853
425964,5.60438e-033,0.230818,0.250853
426070,5.86366e-033,0.186697,0.250853
426176,6.13495e-033,0.346451,0.250853
426281,6.41604e-033,0.717101,0.250853
426386,6.71002e-033,0.935196,0.250853
426494,7.02645e-033,0.783731,0.250853
426599,7.34839e-033,0.418745,0.250853
426704,7.68508e-033,0.886079,0.250853
426809,8.03721e-033,0.471923,0.250853
426914,8.40546e-033,0.707307,0.250853
427025,8.81312e-033,0.734518,0.250853
427130,9.21692e-033,0.91026,0.250853
427235,9.63923e-033,0.11762,0.250853
427340,1.00809e-032,0.00263721,0.250853
427445,1.05428e-032,0.458374,0.250853
427550,1.10258e-032,0.0346398,0.250853
427655,1.1531e-032,0.26496,0.250853
427760,1.20594e-032,0.487491,0.250853
427865,1.26119e-032,0.0650347,0.250853
427970,1.31898e-032,0.748724,0.250853
428075,1.37941e-032,0.955282,0.250853
428176,1.44878e-032,0.172806,0.250853
428277,1.51258e-032,0.0813833,0.250853
428382,1.57246e-032,0.0454522,0.250853
428487,1.64451e-032,0.283224,0.250853
428592,1.71986e-032,0.626045,0.250853
428697,1.79866e-032,0.488334,0.250853
428802,1.88107e-032,0.842223,0.250853
428907,1.96726e-032,0.1758,0.250853
429012,2.0574e-032,0.201726,0.250853
429117,2.15167e-032,0.815087,0.250853
429222,2.25025e-032,0.0933721,0.250853
429327,2.35336e-032,0.218675,0.250853
429432,2.46119e-032,0.460485,0.250853
429537,2.57395e-032,0.384915,0.250853
429642,2.69189e-032,0.488127,0.250853
429747,2.81523e-032,0.00204572,0.250853
429852,2.94422e-032,0.529221,0.250853
429957,3.07912e-032,0.580642,0.250853
430062,3.2202e-032,0.105131,0.250853
430168,3.36918e-032,0.173735,0.250853
430273,3.52355e-032,0.959674,0.250853
430378,3.685e-032,0.0976056,0.250853
430483,3.85384e-032,0.48807,0.250853
430588,4.03042e-032,0.763151,0.250853
430693,4.21508e-032,0.790446,0.250853
430798,4.40821e-032,0.658077,0.250853
430913,4.6299e-032,0.970063,0.250853
431018,4.84204e-032,0.250076,0.250853
431123,5.0639e-032,0.125801,0.250853
431228,5.29592e-032,0.931897,0.250853
431333,5.53857e-032,0.955382,0.250853
431438,5.79234e-032,0.348497,0.250853
431543,6.05774e-032,0.251154,0.250853
431648,6.33529e-032,0.780937,0.250853
431753,6.62557e-032,0.509167,0.250853
431858,6.92914e-032,0.842882,0.250853
431963,7.24663e-032,0.746424,0.250853
432068,7.57866e-032,0.534576,0.250853
432173,7.9259e-032,0.951635,0.250853
432278,8.28906e-032,0.380599,0.250853
432383,8.66885e-032,0.938812,0.250853
432489,9.06992e-032,0.664945,0.250853
432594,9.48549e-032,0.203028,0.250853
432699,9.9201e-032,0.920305,0.250853
432805,1.03791e-031,0.108575,0.250853
432911,1.08592e-031,0.646485,0.250853
433016,1.13568e-031,0.394616,0.250853
433121,1.18771e-031,0.813516,0.250853
433229,1.24373e-031,0.732243,0.250853
433334,1.30071e-031,0.687553,0.250853
433439,1.36031e-031,0.406552,0.250853
433545,1.42324e-031,0.656824,0.250853
433650,1.48845e-031,0.564121,0.250853
433755,1.55665e-031,0.800779,0.250853
433861,1.62867e-031,0.489095,0.250853
433966,1.70329e-031,0.874513,0.250853
434071,1.78134e-031,0.0636848,0.250853
434176,1.86296e-031,0.5622,0.250853
434283,1.94998e-031,0.447253,0.250853
434388,2.03932e-031,0.805048,0.250853
434493,2.13276e-031,0.0598143,0.250853
434598,2.23048e-031,0.0343711,0.250853
434703,2.33268e-031,0.821561,0.250853
434808,2.43956e-031,0.341233,0.250853
434913,2.55134e-031,0.094477,0.250853
435018,2.66824e-031,0.534083,0.250853
435123,2.79049e-031,0.352955,0.250853
435229,2.91959e-031,0.124969,0.250853
435334,3.05337e-031,0.436779,0.250853
435439,3.19327e-031,0.342826,0.250853
435544,3.33958e-031,0.734353,0.250853
435654,3.50005e-031,0.700299,0.250853
435759,3.66042e-031,0.0641924,0.250853
435864,3.82814e-031,0.893676,0.250853
435969,4.00354e-031,0.744639,0.250853
436074,4.18697e-031,0.046132,0.250853
436179,4.37881e-031,0.31323,0.250853
436284,4.57945e-031,0.973849,0.250853
436389,4.78927e-031,0.81107,0.250853
436494,5.00871e-031,0.315442,0.250853
436599,5.2382e-031,0.284941,0.250853
436700,5.50163e-031,0.172093,0.250853
436808,5.72677e-031,0.0765602,0.250853
436913,5.98916e-031,0.799224,0.250853
437020,6.26892e-031,0.953973,0.250853
